MovieID,Title,YearOfRelease,Genre1,Genre2,Genre3,Actor1,Actor2,Actor3,Director1,Director2,Writer1,Writer2,Production Company,Country,Language,Duration
15063,White Chicks,2004,Comedy, Crime,,Shawn Wayans, Marlon Wayans, Jaime King,Keenen Ivory Wayans,,Keenen Ivory Wayans, Shawn Wayans,Revolution Studios,USA,English,109
15068,Phantoms,1998,Horror, Sci-Fi, Thriller,Peter O'Toole, Rose McGowan, Joanna Going,Joe Chappelle,,Dean R. Koontz, Dean R. Koontz,Miramax,"USA, Japan",English,96
15078,Jumanji,1995,Adventure, Comedy, Family,Robin Williams, Jonathan Hyde, Kirsten Dunst,Joe Johnston,,Jonathan Hensleigh, Greg Taylor,TriStar Pictures,USA,"English, French",104
15087,Mr. India,1987,Action, Comedy, Drama,Anil Kapoor, Sridevi, Amrish Puri,Shekhar Kapur,,Javed Akhtar, Salim Khan,Narsimha Enterprises,India,Hindi,179
15094,The Stupids,1996,Adventure, Comedy,,Tom Arnold, Jessica Lundy, Bug Hall,John Landis,,James Marshall, Harry Allard,Imagine Entertainment,"UK, USA","English, French",94
15097,Blue Citrus Hearts,2003,Drama, Romance,,Joshua Peter Laurenzi, Paul Foster, Alex Booth,Morgan Jon Fox,,Morgan Jon Fox,,Media Co-op,USA,English,115
15110,Resident Evil: Apocalypse,2004,Action, Horror, Sci-Fi,Milla Jovovich, Sienna Guillory, Oded Fehr,Alexander Witt,,Paul W.S. Anderson,,Davis Films / Impact Pictures,"Germany, France, UK, Canada, USA",English,94
15116,Miracle,2004,Biography, Drama, History,Kurt Russell, Patricia Clarkson, Noah Emmerich,Gavin O'Connor,,Eric Guggenheim,,Pop Pop Productions,"Canada, USA",English,135
15124,Independence Day,1996,Action, Adventure, Sci-Fi,Will Smith, Bill Pullman, Jeff Goldblum,Roland Emmerich,,Dean Devlin, Roland Emmerich,Twentieth Century Fox,USA,English,145
15132,The Dish,2000,Comedy, Drama, History,Sam Neill, Billy Mitchell, Roz Hammond,Rob Sitch,,Santo Cilauro, Tom Gleisner,Working Dog,Australia,English,101
15133,Resurrection,1999,Crime, Drama, Horror,Mike Anscombe, Jeff J.J. Authors, Patrick Chilvers,Russell Mulcahy,,Brad Mirman, Christopher Lambert,Interlight,"Canada, USA","English, French",108
15142,Times Square,1980,Drama, Music,,Tim Curry, Trini Alvarado, Robin Johnson,Allan Moyle,,Jacob Brackman, Allan Moyle,Butterfly Valley N.Y.,USA,English,111
15153,Flashback,1990,Action, Adventure, Comedy,Dennis Hopper, Kiefer Sutherland, Carol Kane,Franco Amurri,,David Loughery,,Paramount Pictures,USA,English,108
15158,Driven,2001,Action, Drama, Sport,Sylvester Stallone, Burt Reynolds, Kip Pardue,Renny Harlin,,Jan Skrentny, Neal Tabachnick,Franchise Pictures,"USA, Canada, Australia","English, German, Spanish",116
15170,The Fluffer,2001,Drama, Comedy, Romance,Scott Gurney, Michael Cunio, Roxanne Day,Richard Glatzer, Wash Westmoreland,Wash Westmoreland,,Fluff and Fold LLC,USA,English,95
15178,Starkweather,2004,Action, Crime, Drama,Brent Taylor, Shannon Lucio, Jerry Kroll,Byron Werner,,Stephen Johnston,,Bookmark Pictures,USA,English,92
15180,Suckers,1999,Comedy,,,Joe Yannetty, Jake Johannsen, Daniel Benzali,Roger Nygard,,Roger Nygard, Joe Yannetty,NEO Motion Pictures,USA,English,87
15185,Crutch,2004,Drama, Romance,,Eben Gordon, Rob Moretti, Juanita Walsh,Rob Moretti,,Paul Jacks, Rob Moretti,HP Productions LLC,USA,English,89
15186,Gummo,1997,Comedy, Drama,,Jacob Sewell, Nick Sutton, Lara Tosh,Harmony Korine,,Harmony Korine,,Fine Line Features,USA,English,89
15194,Killer Bud,2001,Comedy,,,Corin Nemec, David Faustino, Danielle Harris,Karl T. Hirsch,,Greg DePaul, Hank Nelken,Flashpoint (I),USA,English,92
15199,Wild Side,2004,Drama, Romance,,Stéphanie Michelini, Yasmine Belmadi, Edouard Nikitine,Sébastien Lifshitz,,Stéphane Bouquet, Sébastien Lifshitz,Maïa Films,"France, Belgium, UK","English, Russian, French",93
15216,Circus,2000,Crime, Drama, Thriller,John Hannah, Famke Janssen, Peter Stormare,Rob Walker,,David Logan,,Circus Pictures,"UK, USA","English, Spanish",95
15223,Osmosis Jones,2001,Animation, Action, Adventure,Chris Rock, Laurence Fishburne, David Hyde Pierce,Bobby Farrelly, Peter Farrelly,Marc Hyman,,Warner Bros.,USA,English,95
15233,Zoolander,2001,Comedy,,,Ben Stiller, Owen Wilson, Christine Taylor,Ben Stiller,,Drake Sather, Ben Stiller,Paramount Pictures,"Germany, USA",English,90
15243,High Heels and Low Lifes,2001,Action, Comedy, Drama,Minnie Driver, Mary McCormack, Kevin McNally,Mel Smith,,Kim Fuller, Georgia Pritchett,Fragile Films,"UK, USA",English,86
15247,Consequence,2003,Action, Thriller,,Armand Assante, Lola Glaudini, Ricky Schroder,Anthony Hickox,,Hawk Ostby, Mark Fergus,ApolloProMedia GmbH & Co. 1. Filmproduktion KG (I),"Germany, Switzerland, South Africa",English,97
15286,Diabolique,1996,Drama, Horror, Mystery,Sharon Stone, Isabelle Adjani, Chazz Palminteri,Jeremiah S. Chechik,,Pierre Boileau, Thomas Narcejac,ABC Productions,USA,"English, Spanish",107
15290,The Watermelon Woman,1996,Comedy, Drama, Romance,Cheryl Dunye, Guinevere Turner, Valarie Walker,Cheryl Dunye,,Cheryl Dunye, Cheryl Dunye,Dancing Girl,USA,English,90
15295,Trauma,2004,Drama, Mystery, Thriller,Colin Firth, Naomie Harris, Mena Suvari,Marc Evans,,Richard Smith,,Little Bird Productions,UK,English,93
15303,Umberto D.,1952,Drama,,,Carlo Battisti, Maria Pia Casilio, Lina Gennari,Vittorio De Sica,,Cesare Zavattini,,Rizzoli Film,Italy,Italian,89
15309,Darkman,1990,Action, Sci-Fi, Thriller,Liam Neeson, Frances McDormand, Colin Friels,Sam Raimi,,Sam Raimi, Chuck Pfarrer,Renaissance Pictures,USA,English,96
15317,Red Rock West,1993,Crime, Drama, Thriller,Nicolas Cage, Craig Reay, Vance Johnson,John Dahl,,John Dahl, Rick Dahl,Propaganda Films,USA,English,98
15318,Tumbleweeds,1925,Western,,,William S. Hart, Barbara Bedford, Lucien Littlefield,King Baggot, William S. Hart,Hal G. Evarts, C. Gardner Sullivan,William S. Hart Productions,USA,English,78
15339,Three Kings,1999,Action, Adventure, Comedy,George Clooney, Mark Wahlberg, Ice Cube,David O. Russell,,John Ridley, David O. Russell,Warner Bros.,USA,"English, Arabic",114
15358,Killer Condom,1996,Comedy, Horror, Romance,Udo Samel, Peter Lohmeyer, Iris Berben,Martin Walz,,Ralf König, Ralf König,Ascot Film,"Germany, Switzerland",German,107
15370,The Apple,1980,Music, Musical, Sci-Fi,Catherine Mary Stewart, George Gilmour, Grace Kennedy,Menahem Golan,,Menahem Golan, Kobi Recht,NF Geria II Filmgesellschaft m.b.H.,"USA, West Germany","English, French, German, Italian",90
15373,The One,2001,Action, Sci-Fi, Thriller,Jet Li, Carla Gugino, Delroy Lindo,James Wong,,Glen Morgan, James Wong,Revolution Studios,USA,English,87
15380,Silver Hawk,2004,Action, Adventure, Sci-Fi,Michelle Yeoh, Richie Jen, Luke Goss,Jingle Ma,,Susan Chan, Jingle Ma,Tianjin Film Studio,Hong Kong,"Cantonese, English",99
15385,Amistad,1997,Biography, Drama, History,Morgan Freeman, Nigel Hawthorne, Anthony Hopkins,Steven Spielberg,,David Franzoni,,DreamWorks,USA,"English, Mende, Spanish, Portuguese",155
15394,Traffic,2000,Crime, Drama, Thriller,Benicio Del Toro, Jacob Vargas, Andrew Chavez,Steven Soderbergh,,Simon Moore, Stephen Gaghan,Compulsion Inc.,"USA, Mexico, Germany","English, Spanish",147
15402,Madame Butterfly,1995,Drama, Music,,Ying Huang, Richard Troxell, Ning Liang,Frédéric Mitterrand,,Giuseppe Giacosa, Luigi Illica,Erato Films,"France, UK, Germany",Italian,135
15412,Mango Souffle,2002,Comedy, Drama,,Rinke Khanna, Darius Taraporewal, Veena Sajnani,Mahesh Dattani,,Mahesh Dattani, Mahesh Dattani,Lotus Piktures,India,English,90
15438,The Off Season,2004,Horror,,,Christina Campanella, Don Wood, Angus Scrimm,James Felix McKenney,,James Felix McKenney,,Barnholtz Entertainment,USA,English,90
15443,Superman III,1983,Action, Adventure, Comedy,Christopher Reeve, Richard Pryor, Jackie Cooper,Richard Lester,,Jerry Siegel, Joe Shuster,Dovemead Films,"UK, USA","English, Italian, Spanish",125
15447,Valmont,1989,Drama, Romance,,Colin Firth, Annette Bening, Meg Tilly,Milos Forman,,Choderlos de Laclos, Jean-Claude Carrière,Renn Productions,"France, UK",English,137
15448,The Opponent,2000,Drama, Sport,,Erika Eleniak, James Colby, Aunjanue Ellis,Eugene Jarecki,,Eugene Jarecki,,Edgewood Films,USA,English,90
15467,Jhankaar Beats,2003,Comedy, Music,,Sanjay Suri, Rahul Bose, Juhi Chawla,Sujoy Ghosh,,Sujoy Ghosh, Milap Zaveri,Pritish Nandy Communications (PNC),India,"Hindi, English",143
15474,Rock Star,2001,Drama, Music,,Mark Wahlberg, Jennifer Aniston, Dominic West,Stephen Herek,,John Stockwell,,Warner Bros.,USA,English,105
15477,Girlfight,2000,Drama, Sport,,Michelle Rodriguez, Jamie Tirelli, Paul Calderon,Karyn Kusama,,Karyn Kusama,,Green/Renzi,USA,"English, Spanish",110
15479,Hamara Dil Aapke Paas Hai,2000,Drama, Romance,,Anil Kapoor, Aishwarya Rai Bachchan, Sonali Bendre,Satish Kaushik,,Jainendra Jain, Bhupati Raja,S.K. Film Enterprises,India,Hindi,165
15483,Texas Rangers,2001,Action, Adventure, Drama,James Van Der Beek, Rachael Leigh Cook, Ashton Kutcher,Steve Miner,,George Durham, Scott Busby,Greisman Productions,"USA, Mexico",English,90
15489,Mother India,1957,Drama, Musical, Family,Nargis, Sunil Dutt, Rajendra Kumar,Mehboob Khan,,Wajahat Mirza, S. Ali Raza,Mehboob Productions,India,Hindi,172
15496,Easy Rider,1969,Adventure, Drama,,Peter Fonda, Dennis Hopper, Antonio Mendoza,Dennis Hopper,,Peter Fonda, Dennis Hopper,Pando Company Inc.,USA,"English, Spanish, Greek, Ancient (to 1453)",95
15497,Bride of the Wind,2001,Biography, Drama, Music,Sarah Wynter, Jonathan Pryce, Vincent Perez,Bruce Beresford,,Marilyn Levy,,Alma UK Limited,"UK, Germany, Austria",English,99
15506,I Love You Baby,2001,Comedy, Drama, Romance,Jorge Sanz, Tiaré Scanda, Santiago Magill,Alfonso Albacete, David Menkes,Alfonso Albacete, Lucía Etxebarría,Alquimia Cinema,Spain,Spanish,110
15515,Belly,1998,Crime, Drama,,DMX, Nas, Hassan Johnson,Hype Williams,,Anthony Bodden, Nas,Big Dog Films,"Jamaica, USA",English,96
15525,H.O.T.S.,1979,Comedy,,,Susan Kiger, Lisa London, Pamela Jean Bryant,Gerald Seth Sindell,,W. Terry Davis, W. Terry Davis,Great American Dream Machine Movie Company,USA,English,98
15527,Golfballs!,1999,Comedy, Romance, Sport,Greg Longenhagen, Todd Allen Durkin, Christy Tummond,Steve Procko,,Robert Small,,PAC Films Productions,USA,English,86
15545,Selena,1997,Biography, Drama, Music,Jennifer Lopez, Jackie Guerra, Constance Marie,Gregory Nava,,Gregory Nava,,Q Productions,USA,"English, Spanish",127
15563,Mona Lisa Smile,2003,Drama,,,Julia Roberts, Kirsten Dunst, Julia Stiles,Mike Newell,,Lawrence Konner, Mark Rosenthal,Revolution Studios,USA,"English, Italian",117
15576,Bad Girls,1994,Action, Adventure, Romance,Madeleine Stowe, Mary Stuart Masterson, Andie MacDowell,Jonathan Kaplan,,Al Ruddy, Charles Finch,Twentieth Century Fox,USA,"English, Spanish",99
15585,Ajnabee,2001,Action, Crime, Drama,Akshay Kumar, Bobby Deol, Kareena Kapoor,Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla,Robin Bhatt, Sanjeev Duggal,Film Folks,India,Hindi,165
15593,Color Me Blood Red,1965,Comedy, Horror,,Gordon Oas-Heim, Candi Conder, Elyn Warner,Herschell Gordon Lewis,,Herschell Gordon Lewis,,Box Office Spectaculars,USA,English,79
15598,The Basket,1999,Drama,,,Peter Coyote, Karen Allen, Robert Burke,Rich Cowan,,Don Caron, Rich Cowan,North by Northwest Entertainment,USA,"English, German",105
15600,Lakshya,2004,Action, Drama, Romance,Hrithik Roshan, Preity Zinta, Amitabh Bachchan,Farhan Akhtar,,Javed Akhtar, Javed Akhtar,Excel Entertainment,India,Hindi,186
15614,Lemon Sky,1988,Drama,,,Kevin Bacon, Tom Atkins, Lindsay Crouse,Jan Egleson,,Lanford Wilson, Lanford Wilson,American Playhouse,USA,English,106
15627,Excalibur,1981,Adventure, Drama, Fantasy,Nigel Terry, Helen Mirren, Nicholas Clay,John Boorman,,Thomas Malory, Rospo Pallenberg,Cinema '84,"USA, UK",English,140
15635,Frog-g-g!,2004,Sci-Fi, Comedy, Horror,Kristi Russell, Ariadne Shaffer, Robert Patrick Brink,Cody Jarrett,,Cody Jarrett,,End Of All Cinema,USA,English,80
15645,Homicidal,1961,Horror, Mystery, Thriller,Glenn Corbett, Patricia Breslin, Eugenie Leontovich,William Castle,,Robb White,,William Castle Productions,USA,English,88
15647,Creepshow 2,1987,Fantasy, Horror,,Domenick John, Tom Savini, George Kennedy,Michael Gornick,,Stephen King, George A. Romero,New World Pictures,USA,English,92
15650,Ullathai Allitha,1996,Comedy,,,Goundamani, Karthik, Rambha,Sundar C.,,,,,India,Tamil,149
15657,Dead Man,1995,Adventure, Drama, Fantasy,Johnny Depp, Gary Farmer, Crispin Glover,Jim Jarmusch,,Jim Jarmusch,,Pandora Filmproduktion,"USA, Germany, Japan","English, Cree",121
15677,Pecker,1998,Comedy, Drama,,Edward Furlong, Christina Ricci, Bess Armstrong,John Waters,,John Waters,,Polar Entertainment,USA,English,87
15706,Going Overboard,1989,Comedy,,,Burt Young, Adam Sandler, Scott LaRose,Valerie Breiman,,Valerie Breiman, Adam Sandler,L.A. Dreams Productions,USA,English,99
15710,Lassie,1994,Family, Adventure,,Tom Guiry, Helen Slater, Jon Tenney,Daniel Petrie,,Eric Knight, Matthew Jacobs,Broadway Pictures,USA,English,94
15711,Failan,2001,Drama, Romance,,Min-sik Choi, Cecilia Cheung, Dae-Hoon Jeong,Hae-sung Song, Hae-sung Song,Jirô Asada, Hae-sung Song,Tube Pictures,South Korea,"Korean, Cantonese, Mandarin",115
15714,Wild Zero,1999,Comedy, Horror, Music,Guitar Wolf, Drum Wolf, Bass Wolf,Tetsuro Takeuchi,,Satoshi Takagi, Tetsuro Takeuchi,Dragon Pictures,Japan,Japanese,98
15722,Claudine,1974,Comedy, Drama, Romance,Diahann Carroll, James Earl Jones, Lawrence Hilton-Jacobs,John Berry,,Tina Pine, Lester Pine,Third World Cinema,USA,English,92
15725,Take This Job and Shove It,1981,Comedy,,,Robert Hays, Barbara Hershey, David Keith,Gus Trikonis,,Barry Schneider, Jeffrey Bernini,Cinema Group Ventures,USA,English,100
15730,The Peacemaker,1997,Action, Thriller,,George Clooney, Nicole Kidman, Marcel Iures,Mimi Leder,,Leslie Cockburn, Andrew Cockburn,DreamWorks,USA,"English, Russian, Serbian, Bosnian, Croatian, Polish",124
15734,Six Ways to Sunday,1997,Comedy, Crime, Drama,Norman Reedus, Debbie Harry, Adrien Brody,Adam Bernstein,,Adam Bernstein, Marc Gerald,Prosperity Electric,USA,English,97
15743,Jefferson in Paris,1995,Biography, Drama, History,Nick Nolte, Gwyneth Paltrow, Estelle Eonnet,James Ivory,,Ruth Prawer Jhabvala,,Touchstone Pictures,"USA, France","English, French",139
15755,Big,1988,Comedy, Drama, Fantasy,Tom Hanks, Elizabeth Perkins, Robert Loggia,Penny Marshall,,Gary Ross, Anne Spielberg,American Entertainment Partners II L.P.,USA,"English, Spanish",104
15758,Amadeus,1984,Biography, Drama, History,F. Murray Abraham, Tom Hulce, Elizabeth Berridge,Milos Forman,,Peter Shaffer, Peter Shaffer,AMLF,"USA, France, Czechoslovakia, Italy","English, Italian, Latin, German",160
15765,Things Are Tough All Over,1982,Action, Comedy,,Toni Attell, Mike Bacarella, Billy Beck,Thomas K. Avildsen,,Tommy Chong, Cheech Marin,C & C Brown Production,USA,"English, French",90
15797,Psycho III,1986,Horror, Mystery, Thriller,Anthony Perkins, Diana Scarwid, Jeff Fahey,Anthony Perkins,,Charles Edward Pogue, Robert Bloch,Universal Pictures,USA,English,93
15799,Telling Lies in America,1997,Drama, Music,,Kevin Bacon, Brad Renfro, Maximilian Schell,Guy Ferland,,Joe Eszterhas,,Banner Entertainment,USA,English,101
15811,True Love,1989,Comedy, Romance,,Annabella Sciorra, Ron Eldard, Aida Turturro,Nancy Savoca,,Nancy Savoca, Richard Guay,United Artists,USA,"English, Italian",104
15816,Ronin,1998,Action, Crime, Thriller,Robert De Niro, Jean Reno, Natascha McElhone,John Frankenheimer,,J.D. Zeik, J.D. Zeik,FGM Entertainment,"UK, France, USA","English, French, Russian",122
15829,Bubble Boy,2001,Adventure, Comedy, Romance,Jake Gyllenhaal, Swoosie Kurtz, Marley Shelton,Blair Hayes,,Cinco Paul, Ken Daurio,Bandeira Entertainment,USA,English,84
15833,Instinct to Kill,2001,Action, Thriller,,Mark Dacascos, Missy Crider, Tim Abell,Gustavo Graef Marino,,Randall Frakes, Lisa Gardner,American World Pictures (AWP),USA,English,90
15842,I'm Losing You,1998,Drama,,,Frank Langella, Daniel von Bargen, Rosanna Arquette,Bruce Wagner,,Bruce Wagner, Bruce Wagner,Killer Films,USA,English,100
15843,Blue Crush,2002,Drama, Romance, Sport,Kate Bosworth, Matthew Davis, Michelle Rodriguez,John Stockwell,,Susan Orlean, Lizzy Weiss,Universal Pictures,"USA, Germany",English,104
15853,Resident Evil,2002,Action, Horror, Sci-Fi,Ryan McCluskey, Oscar Pearce, Indra Ové,Paul W.S. Anderson,,Paul W.S. Anderson,,Constantin Film,"UK, Germany, USA",English,100
15860,Chandni Bar,2001,Crime, Drama,,Tabu, Atul Kulkarni, Rajpal Yadav,Madhur Bhandarkar,,Mohan Azaad, Mohan Azaad,,India,Hindi,150
15870,Anna Karenina,1967,Drama, Romance,,Tatyana Samoylova, Nikolai Gritsenko, Vasiliy Lanovoy,Aleksandr Zarkhi,,Vasily Katanyan, Leo Tolstoy,Mosfilm,Soviet Union,Russian,145
15887,Van Helsing,2004,Action, Adventure, Fantasy,Hugh Jackman, Kate Beckinsale, Richard Roxburgh,Stephen Sommers,,Stephen Sommers,,Universal Pictures,"USA, Czech Republic, Romania","English, Latin",131
15893,Heavy Metal,1981,Animation, Adventure, Fantasy,Don Francks, Caroline Semple, Richard Romanus,Gerald Potterton, John Bruno,Daniel Goldberg, Len Blum,Columbia Pictures,Canada,English,86
15906,Keys to Tulsa,1997,Crime, Drama, Thriller,Eric Stoltz, James Spader, Deborah Kara Unger,Leslie Greif,,Brian Fair Berkey, Harley Peyton,Empire Pictures,"USA, UK",English,113
15907,Mutant,1984,Horror, Sci-Fi, Thriller,Wings Hauser, Bo Hopkins, Jody Medford,John 'Bud' Cardos, Mark Rosman,Michael Jones, John C. Kruize,Laurelwood Productions,USA,English,99
15912,Zeder,1983,Horror,,,Gabriele Lavia, Anne Canovas, Paola Tanziani,Pupi Avati,,Pupi Avati, Pupi Avati,A.M.A. Film,Italy,"Italian, English",98
15914,An Intimate Friendship,2000,Romance, Drama,,Lisel M. Gorell, Stacy Marr, Rini Starkey,Angela Evers Hughey,,,,Filling the Gap Productions,USA,English,85
15919,Hellboy,2004,Action, Fantasy, Horror,Ron Perlman, John Hurt, Selma Blair,Guillermo del Toro,,Guillermo del Toro, Guillermo del Toro,Revolution Studios,USA,"English, Russian",122
15937,Laadla,1994,Drama, Family,,Anil Kapoor, Sridevi, Raveena Tandon,Raj Kanwar,,Anees Bazmee,,Neha Arts,India,Hindi,169
15945,Space Jam,1996,Animation, Adventure, Comedy,Michael Jordan, Wayne Knight, Theresa Randle,Joe Pytka,,Leo Benvenuti, Steve Rudnick,Warner Bros. Family Entertainment,USA,English,88
15953,Bill & Ted's Excellent Adventure,1989,Adventure, Comedy, Music,Keanu Reeves, Alex Winter, George Carlin,Stephen Herek,,Chris Matheson, Ed Solomon,De Laurentiis Entertainment Group (DEG),USA,"English, French, German, Greek, Ancient (to 1453)",90
15955,Pollock,2000,Biography, Drama,,Ed Harris, Robert Knott, Molly Regan,Ed Harris,,Steven Naifeh, Gregory White Smith,Brant-Allen,USA,English,122
15960,Zandalee,1991,Drama, Romance, Thriller,Nicolas Cage, Judge Reinhold, Erika Anderson,Sam Pillsbury,,Mari Kornhauser,,Incorporated Television Company (ITC),USA,English,100
15962,Maximum Risk,1996,Action, Romance, Thriller,Jean-Claude Van Damme, Natasha Henstridge, Jean-Hugues Anglade,Ringo Lam,,Larry Ferguson,,Columbia Pictures,USA,English,101
15969,Out Cold,2001,Comedy, Sport,,Flex Alexander, A.J. Cook, David Denman,Brendan Malloy, Emmett Malloy,Jon Zack,,Touchstone Pictures,USA,English,89
15970,Local Boys,2002,Drama,,,Mark Harmon, Eric Christian Olsen, Stacy Edwards,Ron Moler,,Norman Douglas Bradley, Thomas Matthew Stewart,Capstone Pictures,USA,English,102
15971,Satya,1998,Action, Crime, Drama,J.D. Chakravarthi, Manoj Bajpayee, Urmila Matondkar,Ram Gopal Varma,,Anurag Kashyap, Saurabh Shukla,,India,Hindi,170
15974,Yankee Doodle Dandy,1942,Biography, Drama, Musical,James Cagney, Joan Leslie, Walter Huston,Michael Curtiz,,Robert Buckner, Edmund Joseph,Warner Bros.,USA,English,126
15986,The Remnant,2001,Horror, Sci-Fi, Thriller,Rick Jordan, Jeff Marlow, Teresa Castracane,Rick Jordan,,Matt Jordan,,EBS World Entertainment,USA,English,106
15988,Invasion U.S.A.,1985,Action, Thriller,,Chuck Norris, Richard Lynch, Melissa Prophet,Joseph Zito,,James Bruner, Chuck Norris,Cannon Films,USA,"English, Russian, Spanish",107
15991,Wilde,1997,Biography, Drama, Romance,Stephen Fry, Jude Law, Vanessa Redgrave,Brian Gilbert,,Julian Mitchell, Richard Ellmann,Samuelson Productions,"UK, Japan, Germany","English, Italian",118
15995,Maria's Lovers,1984,Drama, Romance,,Nastassja Kinski, John Savage, Robert Mitchum,Andrey Konchalovskiy,,Gérard Brach, Andrey Konchalovskiy,Cannon Group,"USA, Israel","English, Croatian, Serbian",109
